date,current_ratio,quick_ratio,profit_margin,roi,inventory_turnover,asset_turnover,receivable_days,payable_days,inventory_days,debt_to_equity
2019-01-13,1.13,0.61,27.53,21.17,11,0.61,40,68,74,1.8
2019-01-13,2.19,1.09,13.75,5.62,14,2.15,50,45,56,1.25
2019-01-13,2.77,1.52,20.23,8.65,6,2.28,22,85,39,0.32
2019-01-13,1.18,0.52,24.18,11.41,6,1.32,43,47,57,0.51
2019-01-13,2.17,2.11,3.41,29.58,4,2.28,25,59,54,1.96
2019-01-13,2.45,0.74,36.13,14.08,6,2.02,27,62,41,0.76
2019-01-13,0.99,1.31,27.07,17.41,5,2.15,39,82,59,1.45
2019-01-13,0.79,0.62,22.78,15.18,7,0.9,43,77,25,1.07
2019-01-13,2.49,0.62,11.06,32.77,5,1.36,18,58,45,0.56
2019-01-13,2.06,1.1,20.41,26.24,6,1.53,27,59,62,1.18
2019-01-13,0.7,1.94,36.19,14.18,2,1.66,50,63,50,0.16
2019-01-13,1.04,2.21,10.84,29.05,3,2.14,53,73,41,1.07
2019-01-13,3.49,1.33,10.74,28.39,13,1.82,53,68,31,1.98
2019-01-13,1.19,0.97,0.65,19.44,11,1.54,26,76,60,2.05
2019-01-13,1.02,1.91,14.69,7.29,7,1.86,38,85,36,1.23
2019-01-13,0.89,1.47,35.23,14.75,4,0.66,43,60,74,1.49
2019-01-13,2.82,0.72,36.84,16.9,6,1.99,31,50,68,0.27
2019-01-13,2.36,2.17,3.23,31.12,6,2.47,29,43,41,0.69
2019-01-13,2.14,0.97,2.01,18.72,7,2.46,31,67,59,2.1
2019-01-13,2.7,1.36,29.49,19.91,10,2.39,35,79,60,0.86
2019-01-14,2.61,1.85,5.26,11.07,7,0.77,38,89,77,1.57
2019-01-14,0.56,0.78,25.26,26.92,12,1.71,21,33,62,0.56
2019-01-14,1.77,2.24,9.01,18.71,7,1.8,34,43,45,1.84
2019-01-14,2.03,1.23,4.14,8.8,3,0.9,23,32,29,0.49
2019-01-14,0.8,1.24,3.43,34.87,9,1.26,28,88,26,1.19
2019-01-14,1.39,2.01,3.09,30.35,4,1.11,50,31,21,1.2
2019-01-14,2.71,1.18,34.31,31.47,10,0.89,59,73,32,2.0
2019-01-14,2.11,0.88,20.43,31.71,12,1.31,48,47,48,1.52
2019-01-14,3.05,2.02,25.66,6.93,6,2.32,56,35,77,1.87
2019-01-14,3.29,1.71,22.63,23.72,12,0.73,52,48,55,1.67
2019-01-14,2.67,0.38,2.77,29.21,8,1.57,20,85,47,1.28
2019-01-14,0.53,1.58,31.48,13.05,7,0.91,37,85,56,1.07
2019-01-14,1.17,0.87,20.0,25.15,4,1.85,39,61,40,1.42
2019-01-14,2.55,2.22,11.17,28.46,3,2.03,30,50,44,1.79
2019-01-14,2.93,1.01,19.11,9.97,6,1.06,26,58,51,1.96
2019-01-14,0.87,0.39,33.78,18.51,11,1.8,17,80,21,1.88
2019-01-14,3.32,1.99,20.69,34.74,11,2.14,29,33,42,0.66
2019-01-14,0.9,0.35,8.73,11.97,8,2.48,50,38,22,0.91
2019-01-14,2.26,1.3,30.43,16.54,8,0.56,56,47,32,1.81
2019-01-14,0.77,0.71,6.95,9.69,8,0.9,34,44,41,1.37
2019-01-14,1.15,0.42,6.61,16.29,5,1.24,40,72,41,1.73
2019-01-14,2.09,2.03,6.33,13.82,4,2.46,41,66,78,1.53
2019-01-14,2.58,1.26,18.29,13.91,4,0.98,15,42,71,2.02
2019-01-14,1.28,2.0,25.46,32.84,13,2.13,33,79,66,1.87
2019-01-14,2.68,1.99,14.0,14.16,11,2.12,26,64,48,0.5
2019-01-14,1.93,1.57,12.38,7.27,9,2.11,48,75,33,0.72
2019-01-14,0.74,1.48,24.7,10.44,8,1.44,25,64,37,1.39
2019-01-14,0.76,0.67,32.78,17.58,10,1.29,28,57,72,1.84
2019-01-14,1.9,1.53,25.89,26.26,4,0.57,53,82,28,1.91
2019-01-14,2.45,0.44,0.44,9.58,4,2.01,51,83,58,1.07
2019-01-14,2.5,2.25,3.84,25.42,14,0.72,44,49,52,1.07
2019-01-14,0.95,0.89,38.43,13.66,3,1.54,43,41,22,1.26
2019-01-14,1.48,0.64,20.23,11.59,2,1.09,41,48,35,0.45
2019-01-14,1.31,1.56,8.68,22.54,2,1.04,16,43,62,1.92
2019-01-14,2.92,0.94,25.44,24.51,6,1.77,36,32,23,0.52
2019-01-15,3.41,0.36,26.39,27.98,3,0.77,31,33,70,2.05
2019-01-15,1.41,2.05,23.37,26.02,4,0.97,41,78,45,0.55
2019-01-15,3.36,1.86,20.53,15.03,10,1.1,19,55,42,1.38
2019-01-15,1.46,2.03,28.63,20.26,4,2.04,19,68,41,1.65
2019-01-15,1.42,1.8,2.8,23.94,6,0.94,29,42,68,0.92
2019-01-15,1.72,0.56,13.58,18.78,4,1.04,26,60,72,1.33
2019-01-15,3.46,1.77,9.89,28.19,4,1.51,46,87,60,2.07
2019-01-15,2.54,2.19,31.54,12.43,9,0.5,27,71,39,0.17
2019-01-15,2.65,2.26,14.21,24.63,7,0.76,30,75,39,1.59
2019-01-15,1.79,0.78,12.75,7.18,12,1.59,45,86,55,1.25
2019-01-15,1.25,1.34,6.2,28.93,3,1.68,18,75,63,1.78
2019-01-15,0.98,2.24,20.77,11.32,3,0.6,36,38,66,1.68
2019-01-15,1.81,1.22,6.15,34.35,2,2.3,59,81,61,0.7
2019-01-15,1.99,2.14,4.14,6.42,11,1.87,49,36,62,0.19
2019-01-15,1.46,2.22,32.84,14.59,13,1.09,24,63,37,2.06
2019-01-15,2.2,1.03,5.93,34.83,4,1.88,19,74,73,2.0
2019-01-15,1.82,0.51,6.34,29.54,6,1.97,43,39,56,0.54
2019-01-15,3.05,0.42,35.32,8.76,8,1.76,44,85,76,0.45
2019-01-15,2.28,1.88,2.25,11.37,3,0.98,55,88,30,0.77
2019-01-15,1.64,1.69,33.94,25.18,12,1.24,51,36,20,1.28
2019-01-15,1.28,1.53,4.81,16.41,13,2.19,20,85,32,0.67
2019-01-15,1.82,0.68,9.27,27.89,10,1.55,22,53,75,0.97
2019-01-15,1.57,1.53,26.64,14.18,9,1.34,46,59,53,1.54
2019-01-15,1.67,1.65,0.98,30.45,8,1.86,41,33,58,0.39
2019-01-15,1.8,0.65,3.62,22.14,3,1.75,34,52,70,0.67
2019-01-15,3.25,0.46,31.64,8.46,13,2.02,17,55,71,0.6
2019-01-15,3.04,1.7,13.44,20.11,8,1.38,24,81,34,1.54
2019-01-15,2.45,2.2,14.81,6.16,11,1.58,45,34,53,1.84
2019-01-15,2.74,1.83,25.9,32.64,9,1.78,43,35,48,1.51
2019-01-15,1.18,1.58,1.81,8.28,9,0.64,36,52,43,1.21
2019-01-15,0.68,1.54,27.87,34.17,8,0.66,16,40,67,1.12
2019-01-15,1.56,1.72,35.23,23.59,8,2.16,32,47,76,1.19
2019-01-15,3.18,2.28,7.25,29.04,4,0.82,34,59,57,1.2
2019-01-15,3.16,0.59,15.86,11.76,8,2.1,59,73,38,0.14
2019-01-15,2.81,0.5,39.23,33.01,13,1.93,24,38,33,1.01
2019-01-15,2.76,1.38,24.24,7.93,4,0.91,37,76,35,1.26
2019-01-15,1.17,0.81,29.03,27.99,13,1.89,36,83,47,0.95
2019-01-15,2.73,1.09,38.75,24.75,12,1.84,27,71,61,1.78
2019-01-16,1.07,0.54,37.52,20.5,10,0.92,35,81,26,1.0
2019-01-16,2.61,1.31,1.61,21.71,11,0.66,36,53,45,0.97
2019-01-16,0.56,0.65,32.08,30.55,6,2.36,59,58,22,0.46
2019-01-16,3.17,0.36,25.61,27.12,3,2.0,58,70,52,1.77
2019-01-16,2.22,1.65,31.42,26.21,7,0.55,46,69,76,2.07
2019-01-16,1.25,1.84,13.99,27.67,11,2.25,48,76,62,1.6
2019-01-16,2.33,0.64,35.27,17.52,4,1.72,29,53,56,1.89
2019-01-16,1.95,2.07,34.04,34.95,4,1.14,41,48,43,0.38
2019-01-16,0.5,1.17,4.44,15.38,9,1.33,45,31,74,0.26
2019-01-16,2.81,2.03,16.92,5.17,12,0.61,46,85,71,1.38
2019-01-16,3.03,1.99,14.94,30.76,7,1.93,27,69,37,1.44
2019-01-16,0.94,0.86,1.35,30.02,14,0.88,21,73,69,1.68
2019-01-16,2.01,1.85,23.62,21.64,9,2.46,52,31,50,1.94
2019-01-16,1.85,2.28,12.96,5.05,3,1.32,24,41,71,0.31
2019-01-16,2.1,2.14,1.82,5.07,13,2.28,36,83,36,1.09
2019-01-16,1.33,0.44,32.17,12.57,6,2.3,42,82,57,1.96
2019-01-16,2.77,1.3,17.35,31.91,3,0.51,28,56,46,0.27
2019-01-16,2.55,2.16,32.33,32.27,4,0.7,38,55,53,1.26
2019-01-16,3.24,1.68,29.1,8.95,6,1.51,36,31,55,0.17
2019-01-16,3.37,0.37,13.53,19.01,4,0.62,33,39,56,2.05
2019-01-16,2.0,0.43,18.58,8.7,12,0.91,37,88,46,0.32
2019-01-16,1.71,2.1,29.49,30.25,13,0.96,35,52,40,0.18
2019-01-16,2.34,2.28,25.1,11.1,4,1.88,23,86,66,0.93
2019-01-16,3.14,0.68,27.71,12.06,6,0.67,59,31,40,1.11
2019-01-16,1.45,0.33,14.51,20.62,9,1.09,21,80,79,1.89
2019-01-16,2.91,0.92,24.19,32.12,13,1.1,30,42,32,0.43
2019-01-16,2.57,0.65,18.81,17.59,8,1.52,51,64,74,0.39
2019-01-16,2.02,1.64,32.39,29.68,14,1.16,55,89,26,0.65
2019-01-16,3.22,0.65,16.5,30.26,7,2.02,28,74,44,0.86
2019-01-17,3.27,0.87,30.73,19.07,12,2.42,28,32,77,1.63
2019-01-17,2.36,1.02,35.2,15.59,11,0.63,54,32,56,0.81
2019-01-17,2.79,1.2,11.39,11.71,7,0.97,59,38,26,1.45
2019-01-17,2.58,1.78,8.93,9.08,13,1.69,59,32,36,2.04
2019-01-17,1.13,1.16,20.28,11.23,11,2.44,55,43,44,0.69
2019-01-17,2.31,0.68,30.1,20.5,2,0.51,33,30,27,1.58
2019-01-17,2.83,2.0,9.42,11.47,11,1.15,34,85,57,1.14
2019-01-17,2.63,2.0,25.55,28.05,5,1.86,58,31,60,1.43
2019-01-17,1.45,1.23,35.96,19.23,10,0.78,47,34,38,0.1
2019-01-17,3.45,2.26,28.8,31.42,11,2.42,56,57,52,1.57
2019-01-17,2.81,2.03,0.2,31.27,4,1.93,22,40,50,0.26
2019-01-17,3.36,1.56,8.7,7.11,7,1.49,51,54,53,0.81
2019-01-17,1.02,0.69,29.3,22.1,12,1.45,51,87,53,1.86
2019-01-17,2.67,0.39,32.12,20.54,12,2.15,39,73,55,0.11
2019-01-17,2.61,0.82,2.22,7.01,9,2.25,38,51,28,1.47
2019-01-17,2.28,0.67,18.56,7.28,7,0.79,49,82,28,1.8
2019-01-17,2.38,1.99,32.17,33.13,5,0.82,35,89,62,0.6
2019-01-17,3.4,2.02,35.87,20.49,12,2.04,28,71,35,1.67
2019-01-17,1.22,1.22,8.0,18.8,8,1.3,43,81,63,0.48
2019-01-17,1.74,0.4,5.78,8.2,10,2.12,19,54,53,1.38
2019-01-17,2.06,0.51,1.73,26.44,3,0.98,35,61,69,1.4
2019-01-17,2.98,1.82,7.94,8.86,11,0.67,44,74,79,1.24
2019-01-17,1.38,1.2,15.65,15.43,13,1.48,54,56,68,0.33
2019-01-17,0.59,0.74,21.41,11.53,8,2.08,44,51,70,2.05
2019-01-17,2.29,1.9,27.89,24.87,4,1.95,45,89,62,0.38
2019-01-17,3.47,1.14,21.99,17.97,8,1.4,34,52,51,0.42
2019-01-17,2.91,1.54,0.84,19.78,7,2.44,28,46,71,0.41
2019-01-17,1.32,0.52,31.35,7.72,9,2.3,59,56,28,0.2
2019-01-17,1.61,1.95,30.69,10.0,3,1.78,25,39,62,0.88
2019-01-17,0.67,0.38,28.94,27.38,3,0.76,39,63,36,1.28
2019-01-17,2.45,1.37,29.16,18.63,8,1.34,34,59,61,0.65
2019-01-17,0.74,0.67,12.07,5.72,11,2.32,22,77,57,1.18
2019-01-17,2.68,1.34,4.43,20.9,6,2.05,42,77,79,0.75
2019-01-18,2.77,2.19,15.55,20.56,2,1.26,51,31,77,1.5
2019-01-18,2.59,1.14,6.69,21.82,3,1.88,52,50,26,0.72
2019-01-18,3.43,0.74,6.22,17.07,5,1.18,59,47,32,0.72
2019-01-18,0.51,1.65,9.63,15.27,12,0.63,25,30,37,0.12
2019-01-18,0.74,0.87,11.5,20.96,11,1.46,51,58,58,1.39
2019-01-18,1.09,2.08,19.19,5.21,9,1.92,20,77,69,1.94
2019-01-18,1.29,1.32,18.35,6.97,10,0.52,40,74,52,1.98
2019-01-18,1.28,0.48,19.45,15.44,6,0.8,41,47,22,0.71
2019-01-18,0.94,1.67,3.54,33.71,5,0.77,20,34,27,1.42
2019-01-18,3.32,0.72,31.11,15.35,12,1.4,15,70,52,1.94
2019-01-18,3.33,1.91,32.65,19.33,10,1.65,43,72,24,1.79
2019-01-18,3.37,1.18,33.26,23.48,4,2.15,43,59,54,0.79
2019-01-18,1.69,0.95,13.75,31.3,8,1.31,53,34,42,0.89
2019-01-18,1.83,0.97,12.07,15.92,11,1.58,55,41,45,1.75
2019-01-18,3.07,1.03,26.72,34.9,3,2.07,56,57,24,1.02
2019-01-18,0.68,1.62,27.93,11.55,12,1.0,22,56,56,0.48
2019-01-18,3.26,1.02,38.12,6.32,5,0.74,38,56,71,1.78
2019-01-18,2.65,0.89,35.15,13.72,9,2.47,44,31,42,1.14
2019-01-18,2.05,0.34,36.21,19.81,3,1.27,22,54,77,0.43
2019-01-18,2.62,0.74,7.28,33.38,13,1.02,25,47,25,1.91
2019-01-18,0.91,0.32,12.43,6.4,3,1.67,43,42,37,0.78
2019-01-18,1.19,0.38,6.27,7.08,7,0.53,26,67,25,1.31
2019-01-18,2.7,1.71,29.77,7.82,5,2.01,59,44,59,0.33
2019-01-18,2.26,2.21,11.36,33.07,10,1.31,45,77,24,0.77
2019-01-18,3.13,1.31,28.78,6.16,5,1.79,32,83,52,1.1
2019-01-18,3.02,0.79,25.47,11.77,9,1.28,25,35,61,0.59
2019-01-18,2.04,1.32,12.51,8.26,13,0.54,57,33,49,2.09
2019-01-18,1.62,1.91,29.01,34.36,13,1.25,52,49,39,0.37
2019-01-18,1.83,2.1,9.92,33.09,12,1.19,37,80,20,0.39
2019-01-18,2.44,0.56,25.05,26.46,6,0.63,19,65,35,0.33
2019-01-18,2.18,0.94,8.82,24.7,7,0.77,41,34,71,1.45
2019-01-18,1.12,1.08,13.1,27.69,13,1.79,39,64,76,0.89
2019-01-18,1.23,1.66,9.43,19.09,4,1.74,25,89,36,0.17
2019-01-18,1.79,0.6,24.54,19.91,10,1.33,59,59,41,0.76
2019-01-18,1.91,0.66,8.86,33.68,12,2.03,23,69,58,2.06
2019-01-18,2.32,1.98,28.44,8.81,6,2.35,33,77,40,1.71
2019-01-18,2.73,2.1,21.43,21.84,8,2.13,42,85,62,0.64
2019-01-19,2.66,2.19,28.13,29.06,4,1.3,45,53,60,1.96
2019-01-19,0.87,1.68,13.82,20.63,7,1.53,37,63,39,1.01
2019-01-19,0.5,1.01,21.93,30.03,10,1.01,42,53,75,1.93
2019-01-19,2.05,1.38,26.65,16.45,11,1.69,39,89,71,0.46
2019-01-19,3.42,0.62,18.35,7.21,9,2.16,46,89,77,1.77
2019-01-19,3.47,2.14,0.77,12.13,12,0.58,21,72,43,1.17
2019-01-19,0.6,1.75,36.08,13.35,6,2.48,58,48,51,1.61
2019-01-19,1.67,1.44,4.34,29.24,2,2.44,59,50,56,2.06
2019-01-19,2.89,1.66,38.85,25.76,6,0.68,29,75,21,1.46
2019-01-19,0.58,0.61,34.66,10.92,9,2.02,42,42,39,2.0
2019-01-19,0.91,1.96,5.17,5.87,10,1.66,40,57,23,0.65
2019-01-19,1.96,1.53,33.1,21.19,13,1.66,27,35,64,0.81
2019-01-19,2.53,1.63,21.84,13.6,8,2.12,43,32,32,1.27
2019-01-19,1.03,1.56,13.01,31.57,3,1.56,42,81,79,0.22
2019-01-19,1.94,0.31,12.49,31.72,11,1.06,20,41,61,1.39
2019-01-19,0.52,1.48,21.41,23.43,10,2.16,32,72,79,1.87
2019-01-19,2.1,2.16,27.35,32.19,8,1.14,41,45,39,0.99
2019-01-19,0.64,2.27,18.28,8.61,11,2.27,57,43,49,1.06
2019-01-19,0.94,1.7,39.37,29.93,8,0.89,32,84,78,1.37
2019-01-19,1.01,0.58,2.69,15.43,7,1.88,24,40,32,0.54
2019-01-19,2.43,0.66,4.19,33.95,3,1.58,42,85,41,1.43
2019-01-19,2.5,0.43,22.15,6.38,4,2.46,42,59,40,1.05
2019-01-19,1.03,0.82,23.13,34.25,6,2.29,24,45,51,1.3
2019-01-19,2.26,0.51,39.27,5.93,9,0.93,44,32,23,1.79
2019-01-19,0.92,0.82,0.17,22.95,5,1.1,24,45,48,1.17
2019-01-19,3.41,1.5,38.37,33.33,6,0.51,42,45,44,0.75
2019-01-19,1.93,1.33,8.63,12.95,9,2.47,33,33,71,1.66
2019-01-19,1.28,1.49,34.23,18.68,12,1.45,39,74,76,0.55
2019-01-20,3.43,0.84,13.86,30.07,8,1.24,24,50,37,1.12
2019-01-20,1.84,0.81,20.33,5.82,4,1.44,53,38,51,0.18
2019-01-20,1.05,1.03,22.73,18.63,8,1.01,37,50,70,1.89
2019-01-20,2.13,1.0,10.78,28.28,9,0.67,16,33,62,1.34
2019-01-20,3.07,0.59,0.05,32.12,12,0.84,40,50,28,2.03
2019-01-20,3.42,0.78,20.56,15.41,5,1.96,40,63,51,0.45
2019-01-20,1.77,1.83,5.12,30.83,6,0.63,44,61,72,1.36
2019-01-20,0.72,1.33,8.09,17.08,12,0.69,28,78,51,1.55
2019-01-20,2.51,1.47,22.15,29.99,11,1.17,56,33,29,1.28
2019-01-20,0.73,0.89,0.14,9.91,11,1.25,53,55,54,0.59
2019-01-20,1.07,1.75,38.71,29.75,2,0.86,51,47,33,1.97
2019-01-20,2.9,1.02,2.75,27.58,3,1.13,53,87,53,0.36
2019-01-20,2.83,1.35,35.22,30.11,5,0.65,47,76,44,0.58
2019-01-20,0.86,2.25,21.29,17.93,13,0.94,36,86,53,0.67
2019-01-20,2.38,1.76,5.83,27.56,12,0.52,58,34,25,0.55
2019-01-20,2.69,1.69,27.5,21.4,9,0.83,54,67,27,1.3
2019-01-20,3.45,2.26,24.64,18.02,8,0.89,38,83,46,1.64
2019-01-20,2.35,1.86,24.49,32.88,10,0.86,29,42,38,0.29
2019-01-20,2.73,0.68,5.56,6.02,10,1.6,42,72,34,0.61
2019-01-20,0.81,1.34,26.23,6.44,6,1.13,39,62,22,1.25
2019-01-20,1.74,2.15,15.06,29.77,7,0.59,29,32,42,1.92
2019-01-20,1.99,0.35,29.43,24.0,11,2.33,41,37,50,1.26
2019-01-20,1.42,0.31,34.54,9.47,10,0.76,48,57,37,0.22
2019-01-20,2.34,1.75,16.88,20.72,14,1.6,33,61,34,0.27
2019-01-20,2.63,1.9,13.16,28.78,12,1.48,21,76,22,1.17
2019-01-20,1.72,1.37,31.6,26.71,6,1.33,16,31,60,1.21
2019-01-20,1.65,1.78,25.06,14.11,9,1.45,33,81,36,1.54
2019-01-20,3.41,2.05,17.48,34.72,8,2.13,47,60,56,0.13
2019-01-20,0.68,1.26,32.76,9.34,9,0.52,16,33,32,0.56
2019-01-20,2.46,2.15,8.71,17.51,8,1.4,34,54,76,0.28
2019-01-20,1.46,0.89,36.3,16.19,7,1.75,48,66,62,0.82
2019-01-20,1.12,2.22,8.5,29.53,11,2.4,46,63,33,0.53
2019-01-20,2.98,0.87,35.88,20.6,12,1.17,15,75,36,1.43
2019-01-20,2.34,1.67,18.93,29.77,2,1.59,21,66,54,1.92
2019-01-20,1.32,1.29,11.63,33.43,11,1.01,33,47,45,0.37
2019-01-20,2.91,1.97,33.88,7.3,13,1.59,48,86,74,0.25
2019-01-20,1.45,1.04,20.68,34.86,11,0.8,18,71,63,0.4
2019-01-20,1.49,1.06,28.18,27.72,7,2.27,23,71,52,0.28
2019-01-20,0.79,1.73,39.05,9.65,13,1.12,20,46,27,1.88
2019-01-20,1.38,1.34,25.72,30.74,13,0.95,15,88,49,0.41
2019-01-20,1.27,0.34,2.04,18.38,11,1.89,43,55,78,0.32
2019-01-20,1.18,1.74,35.14,20.5,5,1.36,42,71,36,0.89
2019-01-21,1.9,2.14,28.06,7.6,7,0.97,19,83,67,0.69
2019-01-21,0.79,1.51,34.2,19.93,12,0.93,46,70,31,2.01
2019-01-21,1.64,1.71,38.08,27.76,9,1.63,48,57,53,0.91
2019-01-21,1.66,2.06,38.54,27.34,12,1.49,58,77,34,2.09
2019-01-21,1.11,1.73,25.8,32.02,3,2.07,29,54,75,1.18
2019-01-21,3.06,0.94,5.48,18.27,13,0.51,46,39,39,1.27
2019-01-21,2.32,0.7,36.16,20.27,12,2.31,19,67,66,1.66
2019-01-21,2.79,1.94,0.21,13.27,11,1.11,25,76,38,0.59
2019-01-21,3.27,1.24,24.3,20.29,3,1.58,36,68,62,1.02
2019-01-21,3.46,1.51,26.76,12.17,3,1.82,24,51,45,1.06
2019-01-21,2.88,0.79,2.79,24.68,9,2.23,32,37,37,0.71
2019-01-21,1.21,1.98,11.23,15.63,4,2.35,18,69,57,0.32
2019-01-21,0.74,1.52,12.19,12.2,2,1.92,53,57,62,1.77
2019-01-21,0.61,0.91,9.33,12.47,11,2.44,58,38,69,1.18
2019-01-21,2.04,1.16,23.39,12.14,6,2.37,15,50,59,1.49
2019-01-21,1.53,0.54,25.05,34.42,12,2.35,28,39,36,1.25
2019-01-21,1.54,1.83,8.4,19.8,4,1.24,37,69,76,0.37
2019-01-21,0.88,1.18,2.8,31.15,13,1.16,39,37,75,0.35
2019-01-21,2.43,1.65,19.6,27.77,13,1.46,26,54,64,1.99
2019-01-21,1.86,0.73,10.91,19.51,9,1.17,49,35,58,1.2
2019-01-21,2.62,1.11,9.77,9.18,12,1.28,48,84,57,1.98
2019-01-21,1.12,0.5,0.27,14.64,11,0.73,35,82,46,1.28
2019-01-21,2.16,0.88,1.12,10.96,9,2.08,35,52,26,1.46
2019-01-21,3.08,0.55,30.7,13.37,8,0.55,43,74,21,0.33
2019-01-21,1.7,1.93,30.89,19.65,3,1.66,37,73,47,0.57
2019-01-21,3.16,0.84,20.39,30.39,7,1.8,34,85,23,0.66
2019-01-21,2.07,1.7,16.44,20.23,13,1.73,31,45,35,1.12
2019-01-21,3.01,1.6,5.76,8.45,3,1.94,56,45,69,1.64
2019-01-21,0.89,0.76,8.79,17.35,3,0.82,56,48,37,1.9
2019-01-21,0.67,1.67,21.38,15.21,2,1.06,20,44,54,0.55
2019-01-21,0.91,1.09,31.82,23.09,3,1.17,37,77,39,0.18
2019-01-21,3.15,0.76,21.29,10.68,12,1.82,15,64,33,0.41
2019-01-21,0.78,0.32,22.76,17.83,14,1.51,34,48,37,0.7
2019-01-21,2.32,1.67,0.95,33.04,7,0.62,28,70,50,0.39
2019-01-21,3.28,2.29,25.21,24.0,7,2.44,43,81,34,1.06
2019-01-21,2.37,1.08,30.76,17.67,6,1.7,35,53,59,2.07
2019-01-21,2.36,1.44,4.81,30.48,9,1.58,58,83,77,1.02
2019-01-21,2.86,0.72,28.72,26.32,11,1.67,49,34,42,1.93
2019-01-21,3.44,0.65,39.61,11.24,13,0.77,57,43,69,1.63
2019-01-21,2.7,0.78,31.18,11.23,10,1.81,56,72,46,1.93
2019-01-21,3.45,2.29,4.17,28.9,2,1.99,21,73,68,0.84
2019-01-21,1.84,1.96,37.82,18.2,13,1.25,54,50,42,1.74
2019-01-22,2.23,1.18,7.13,22.54,12,1.43,45,64,34,1.1
2019-01-22,0.8,2.17,27.96,32.87,8,1.99,26,87,21,0.92
2019-01-22,2.63,0.85,1.69,18.01,6,1.18,33,74,43,1.08
2019-01-22,1.55,1.99,39.11,23.36,13,0.85,31,68,27,0.41
2019-01-22,0.73,1.42,7.22,23.93,11,1.08,20,47,42,1.83
2019-01-22,3.39,1.44,30.69,6.85,8,2.29,58,38,62,1.16
2019-01-22,2.79,0.54,33.72,21.19,9,1.11,32,63,48,1.67
2019-01-22,3.4,2.13,28.28,18.88,4,2.3,19,74,43,1.94
2019-01-22,3.36,0.51,7.82,26.91,6,2.14,24,86,37,1.32
2019-01-22,2.58,2.16,3.78,24.79,4,2.49,41,80,35,0.53
2019-01-22,0.71,2.08,32.35,32.88,13,2.47,42,89,66,1.06
2019-01-22,0.54,0.4,24.03,6.52,9,0.79,54,36,69,1.79
2019-01-22,0.81,0.86,34.67,17.28,12,0.77,50,62,32,0.37
2019-01-22,3.04,0.76,22.57,28.63,7,1.92,56,64,67,1.37
2019-01-22,1.69,0.85,26.43,17.06,2,1.01,37,54,39,0.33
2019-01-22,3.37,2.1,10.78,27.59,11,1.75,39,54,61,1.19
2019-01-22,2.58,1.2,9.47,22.3,8,2.23,45,56,59,0.59
2019-01-22,2.08,0.64,5.31,7.56,6,0.83,32,32,69,0.3
2019-01-22,1.26,1.68,32.97,15.63,9,1.79,37,63,79,1.22
2019-01-22,2.68,0.97,3.26,21.55,7,1.43,41,89,53,0.42
2019-01-22,1.43,2.14,14.54,20.03,8,0.66,29,31,51,0.52
2019-01-22,2.12,0.93,1.32,28.26,4,1.56,17,69,46,1.01
2019-01-22,3.38,1.92,34.52,28.18,9,1.8,42,62,50,1.28
2019-01-22,3.41,1.69,12.06,30.59,11,1.14,44,42,62,0.47
2019-01-22,3.4,1.79,3.57,29.4,13,0.86,21,60,61,0.77
2019-01-22,3.32,1.45,27.06,9.58,14,1.81,29,86,50,0.52
2019-01-22,2.69,0.34,8.92,32.61,7,2.08,28,40,22,1.12
2019-01-23,2.2,1.98,10.55,30.64,13,0.69,39,80,39,1.49
2019-01-23,0.94,1.38,16.07,14.15,12,0.54,18,69,39,1.8
2019-01-23,0.81,1.4,3.68,15.67,13,1.33,32,51,21,1.0
2019-01-23,1.12,1.78,33.28,15.44,11,1.13,51,67,70,1.92
2019-01-23,2.07,1.49,37.84,13.8,11,1.37,39,68,69,0.29
2019-01-23,3.23,1.25,5.83,11.76,6,0.99,36,73,65,1.24
2019-01-23,2.73,1.28,27.91,30.54,6,2.42,53,76,28,2.05
2019-01-23,2.17,2.11,17.23,22.58,13,0.55,43,67,68,0.12
2019-01-23,2.28,2.1,33.62,32.22,8,0.51,33,88,79,1.53
2019-01-23,2.91,1.58,10.07,17.15,8,2.13,15,40,77,1.95
2019-01-23,0.61,2.06,24.83,26.84,5,1.51,16,37,45,0.15
2019-01-23,0.81,1.21,25.83,22.81,3,0.82,41,55,40,1.37
2019-01-23,2.19,1.12,14.51,13.76,12,1.85,28,83,69,0.16
2019-01-23,0.74,1.24,18.48,18.69,9,1.48,55,32,60,1.39
2019-01-23,1.84,1.04,13.44,31.74,11,0.71,41,48,65,1.73
2019-01-23,2.48,0.45,15.46,19.83,14,1.35,25,81,50,1.32
2019-01-23,0.52,0.32,24.38,6.41,8,0.82,32,73,62,1.12
2019-01-23,1.5,1.28,34.43,22.11,8,2.35,23,82,35,1.68
2019-01-23,1.96,1.28,31.48,15.08,9,0.67,56,35,50,0.53
2019-01-23,3.33,1.45,25.85,12.96,9,1.47,45,66,30,0.5
2019-01-23,2.49,0.34,32.62,33.61,5,0.86,50,86,49,1.54
2019-01-23,0.62,2.23,11.43,8.6,13,1.78,40,61,36,0.65
2019-01-23,0.76,1.15,11.32,18.84,4,1.55,37,41,65,1.45
2019-01-23,2.38,1.4,28.08,15.01,11,1.35,35,39,67,1.77
2019-01-23,1.17,1.23,16.58,30.2,2,2.36,47,53,49,1.48
2019-01-23,1.82,0.62,10.07,8.03,11,2.04,24,36,38,1.4
